customer_id,age,card_tier,tenure_months,income_annual,credit_limit,current_utilization,utilization_3m_change,avg_monthly_spend,annual_spend,spend_3m_vs_12m,days_since_last_txn,transaction_count_monthly,late_payment_count_12m,interest_paid_12m,support_tickets_12m,complaint_tickets_12m,app_session_frequency_monthly,competitor_offer_received,interchange_revenue_annual,annual_fee,reward_cost_annual,servicing_cost_annual,annual_net_margin,churn_prob_true,churn_label
CC-13191,28,Platinum,89,157317,61337,0.0715,0.054,2204,26448,1.1532,27,36,0,0.0,2,0,18,0,595.08,295,581.86,70.17,238.05000000000007,0.0735,0
CC-13192,36,Black,27,289341,100000,0.143,-0.2373,7188,86256,1.4731,8,98,0,0.0,0,0,11,0,2156.4,495,2587.68,86.39,-22.669999999999618,0.0288,0
CC-13193,68,Standard,94,41317,7369,0.0708,-0.0022,262,3144,1.1088,8,7,0,0.0,2,0,18,0,55.02,0,31.44,97.6,-74.01999999999998,0.0418,0
CC-13194,65,Standard,60,44975,5624,0.0665,0.1157,188,2256,1.4674,8,10,0,0.0,2,0,17,0,39.48,0,22.56,124.26,-107.34,0.0251,0
CC-13195,35,Gold,77,49506,10240,0.1327,-0.0904,683,8196,1.1881,8,8,0,0.0,2,0,8,0,163.92,95,122.94,115.63,20.349999999999966,0.0454,0
CC-13196,21,Black,35,308313,100000,0.1187,0.1624,5963,71556,1.1621,8,87,0,0.0,0,0,17,0,1788.9,495,2146.68,42.01,95.21000000000004,0.0411,0
CC-13197,42,Platinum,90,195740,74612,0.0449,-0.132,1685,20220,0.7946,8,29,0,0.0,0,1,10,0,454.95,295,444.84,87.27,217.84000000000003,0.1657,1
CC-13198,23,Standard,68,36959,6565,0.0767,0.0701,253,3036,1.0356,8,8,1,101.35,3,2,9,1,53.13,0,30.36,126.57,-2.450000000000017,0.5091,1
CC-13199,58,Standard,32,35680,5148,0.1051,-0.2157,272,3264,0.9412,8,4,0,0.0,2,0,10,0,57.12,0,32.64,124.26,-99.78,0.0658,0
CC-13200,34,Gold,83,88666,17957,0.0761,0.1347,687,8244,0.9309,8,11,2,275.06,0,0,11,0,164.88,95,123.66,88.32,322.96000000000004,0.1303,1
CC-13201,56,Gold,106,145474,37865,0.0994,0.1114,1891,22692,0.8738,27,23,0,0.0,3,0,10,1,453.84,95,340.38,101.44,107.01999999999992,0.233,0
CC-13202,38,Standard,36,57373,7882,0.1129,0.0503,447,5364,1.0177,119,7,0,0.0,1,0,9,0,93.87,0,53.64,88.51,-48.28,0.7552,1
CC-13203,67,Platinum,104,136703,46562,0.1008,-0.079,2358,28296,0.5611,8,25,0,0.0,4,0,15,0,636.66,295,622.51,133.24,175.90999999999997,0.1354,0
CC-13204,61,Gold,88,85841,21361,0.0736,-0.2303,790,9480,1.1935,27,12,0,0.0,2,0,15,0,189.6,95,142.2,121.48,20.920000000000016,0.0732,0
CC-13205,38,Platinum,71,181959,52591,0.151,-0.0786,3990,47880,0.6867,119,44,2,1598.44,0,0,12,1,1077.3,295,1053.36,45.38,1871.9999999999998,0.9697,1
CC-13206,23,Platinum,50,108171,37647,0.0664,0.1465,1256,15072,0.8749,8,18,1,503.16,1,0,12,1,339.12,295,331.58,76.47,729.23,0.1898,1
CC-13207,30,Gold,42,97999,23777,0.0884,-0.0005,1056,12672,1.0492,119,12,0,0.0,1,0,9,0,253.44,95,190.08,84.87,73.48999999999995,0.7448,0
CC-13208,69,Standard,53,32428,5277,0.0656,-0.253,174,2088,0.6718,8,4,0,0.0,3,0,14,0,36.54,0,20.88,80.36,-64.69999999999999,0.0896,0
CC-13209,59,Gold,82,104654,27687,0.0936,-0.1887,1302,15624,0.3601,27,22,1,521.63,0,0,14,1,312.48,95,234.36,43.77,650.98,0.5794,1
CC-13210,67,Standard,15,41693,5466,0.0553,0.168,152,1824,0.8351,8,6,1,60.84,3,1,16,1,31.92,0,18.24,118.84,-44.32000000000001,0.3569,0
CC-13211,21,Gold,92,89264,19692,0.0492,0.0532,487,5844,0.5207,8,7,0,0.0,1,0,10,1,116.88,95,87.66,78.34,45.879999999999995,0.283,1
CC-13212,47,Standard,33,40962,5532,0.1284,-0.2051,357,4284,1.1637,27,3,0,0.0,0,1,11,0,74.97,0,42.84,50.51,-18.379999999999995,0.1803,0
CC-13213,47,Gold,118,99847,21756,0.0852,-0.2849,932,11184,0.6039,8,14,0,0.0,1,0,9,0,223.68,95,167.76,61.36,89.56,0.1401,0
CC-13214,31,Standard,41,43034,6861,0.0699,-0.1138,241,2892,1.3955,8,5,1,96.53,1,0,14,0,50.61,0,28.92,95.32,22.89999999999999,0.0445,0
CC-13215,69,Standard,65,69277,12446,0.0817,-0.2977,511,6132,0.9483,8,11,1,204.67,2,1,15,0,107.31,0,61.32,94.83,155.83,0.1763,0
CC-13216,25,Standard,50,60962,9700,0.1001,-0.0434,488,5856,0.9678,27,8,0,0.0,2,0,11,0,102.48,0,58.56,82.31,-38.39,0.1125,0
CC-13217,27,Standard,89,30326,4743,0.0592,0.3477,141,1692,0.3558,27,5,1,56.52,2,1,16,0,29.61,0,16.92,85.52,-16.310000000000002,0.5079,1
CC-13218,39,Gold,50,89068,21464,0.0566,-0.2595,610,7320,0.9935,8,9,2,244.53,1,0,14,1,146.4,95,109.8,95.75,280.38,0.2173,0
CC-13219,49,Gold,63,100622,23269,0.1255,-0.0479,1467,17604,0.9259,8,18,0,0.0,0,0,9,1,352.08,95,264.06,57.48,125.53999999999996,0.1319,0
CC-13220,35,Gold,14,75264,21909,0.0745,0.1768,820,9840,0.5603,8,18,0,0.0,3,0,8,1,196.8,95,147.6,103.57,40.630000000000024,0.2915,0
CC-13221,55,Standard,80,58640,10446,0.0661,0.0924,347,4164,0.9762,8,5,0,0.0,3,0,14,0,72.87,0,41.64,110.96,-79.72999999999999,0.0558,0
CC-13222,67,Standard,58,57314,8586,0.1152,-0.0423,497,5964,0.8306,27,4,0,0.0,1,1,9,0,104.37,0,59.64,53.6,-8.870000000000005,0.2764,0
CC-13223,57,Standard,20,44059,6054,0.0989,-0.042,301,3612,0.885,27,7,0,0.0,2,0,5,0,63.21,0,36.12,108.24,-81.14999999999998,0.1434,0
CC-13224,32,Standard,29,56038,9313,0.0592,-0.1934,277,3324,0.9578,8,10,0,0.0,1,0,13,0,58.17,0,33.24,55.4,-30.47,0.0608,0
CC-13225,50,Platinum,30,55626,16606,0.0706,-0.0601,589,7068,0.8086,119,13,1,235.98,0,0,7,0,159.03,295,155.5,88.18,446.33,0.8706,1
CC-13226,40,Standard,84,60272,10001,0.0716,0.0165,360,4320,1.0239,27,8,0,0.0,1,0,11,0,75.6,0,43.2,82.5,-50.10000000000001,0.1013,0
CC-13227,57,Standard,82,54973,9297,0.1066,0.1458,498,5976,0.924,8,11,0,0.0,4,1,12,0,104.58,0,59.76,151.49,-106.67,0.1351,0
CC-13228,23,Standard,54,32763,4177,0.0581,-0.113,122,1464,1.0918,8,3,0,0.0,1,1,17,0,25.62,0,14.64,74.15,-63.17,0.0996,1
CC-13229,29,Standard,18,47833,8543,0.0533,-0.0485,229,2748,0.7914,8,5,0,0.0,0,0,14,0,48.09,0,27.48,94.0,-73.39,0.0772,0
CC-13230,61,Gold,79,41941,12521,0.0928,-0.1624,584,7008,0.6305,8,7,0,0.0,1,2,13,0,140.16,95,105.12,86.59,43.44999999999999,0.449,0
CC-13231,59,Gold,60,68777,20197,0.0421,0.0138,427,5124,0.7373,27,11,4,171.15,2,0,7,0,102.48,95,76.86,72.4,219.37,0.4938,0
CC-13232,46,Standard,95,57325,8585,0.0999,0.0976,431,5172,1.3828,8,6,1,172.63,2,0,17,1,90.51,0,51.72,98.76,112.65999999999997,0.083,0
CC-13233,22,Standard,11,44855,6044,0.0701,0.0744,213,2556,1.2368,27,6,0,0.0,0,0,18,1,44.73,0,25.56,38.14,-18.970000000000006,0.1355,0
CC-13234,43,Standard,28,44232,6852,0.0947,-0.1955,326,3912,1.314,8,8,0,0.0,3,0,14,1,68.46,0,39.12,106.4,-77.06000000000002,0.0707,0
CC-13235,43,Standard,30,45508,6607,0.0804,0.002,267,3204,1.3348,27,8,0,0.0,1,1,7,0,56.07,0,32.04,90.39,-66.36000000000001,0.1537,0
CC-13236,41,Standard,107,44196,5849,0.0602,-0.1216,177,2124,0.8101,8,5,0,0.0,2,0,9,0,37.17,0,21.24,73.09,-57.16,0.0769,0
CC-13237,36,Black,79,349124,100000,0.1567,0.1317,7873,94476,1.0387,8,110,0,0.0,2,0,13,0,2361.9,495,2834.28,74.85,-52.23000000000002,0.0518,0
CC-13238,29,Gold,38,71846,19138,0.0883,-0.0442,849,10188,0.9728,8,10,0,0.0,3,0,20,0,203.76,95,152.82,125.74,20.19999999999999,0.0518,0
CC-13239,33,Gold,11,93911,19448,0.1134,-0.2479,1108,13296,1.1479,27,12,0,0.0,3,0,15,0,265.92,95,199.44,96.33,65.15000000000003,0.0831,0
CC-13240,48,Standard,49,32123,4497,0.1075,-0.053,243,2916,0.8632,27,6,0,0.0,2,0,9,1,51.03,0,29.16,116.25,-94.38,0.2484,0
CC-13241,47,Standard,80,53337,6457,0.1094,0.0488,355,4260,0.9779,8,12,0,0.0,3,0,13,0,74.55,0,42.6,116.86,-84.91000000000001,0.0567,0
CC-13242,71,Gold,53,78170,21492,0.0737,0.0166,796,9552,0.9717,8,12,2,318.83,1,0,10,1,191.04,95,143.28,82.8,378.7899999999999,0.2371,0
CC-13243,37,Gold,78,84129,22215,0.0855,-0.0968,955,11460,1.1097,8,27,0,0.0,2,1,9,0,229.2,95,171.9,88.7,63.599999999999966,0.11,1
CC-13244,58,Gold,119,77303,15945,0.1148,-0.1078,920,11040,1.1467,27,13,0,0.0,2,1,15,0,220.8,95,165.6,122.53,27.670000000000016,0.1626,0
CC-13245,56,Standard,59,42348,7533,0.0861,-0.1681,326,3912,0.9781,8,9,1,130.55,0,1,14,0,68.46,0,39.12,72.47,87.41999999999999,0.1731,0
CC-13246,21,Gold,34,63649,12873,0.1068,-0.0792,691,8292,0.9872,8,19,2,276.73,2,0,14,1,165.84,95,124.38,69.69,343.50000000000006,0.2213,0
CC-13247,38,Standard,104,48704,7568,0.0557,-0.1484,212,2544,1.0178,8,6,0,0.0,3,0,13,0,44.52,0,25.44,104.5,-85.41999999999999,0.0524,0
CC-13248,71,Platinum,69,159413,61962,0.0546,0.1255,1699,20388,1.444,8,16,0,0.0,1,0,16,0,458.73,295,448.54,57.37,247.82,0.0264,0
CC-13249,29,Gold,59,56723,15813,0.0542,-0.1552,431,5172,0.431,8,10,2,172.51,0,2,8,0,103.44,95,77.58,79.08,214.29,0.7372,1
CC-13250,33,Gold,56,72326,14713,0.1388,-0.0017,1026,12312,0.6591,119,23,0,0.0,0,1,13,0,246.24,95,184.68,50.0,106.56,0.9429,1
CC-13251,60,Standard,118,45337,7906,0.0956,-0.0119,380,4560,1.1521,27,12,0,0.0,0,0,14,0,79.8,0,45.6,35.98,-1.7800000000000011,0.0775,0
CC-13252,65,Gold,18,72278,21093,0.0717,0.1219,760,9120,1.0309,27,22,0,0.0,0,0,8,0,182.4,95,136.8,94.66,45.93999999999997,0.1111,0
CC-13253,35,Standard,64,42493,6530,0.0649,0.1434,213,2556,1.0288,8,1,0,0.0,0,3,12,0,44.73,0,25.56,63.32,-44.15,0.4233,1
CC-13254,63,Standard,86,63181,9409,0.0544,0.0844,257,3084,1.1502,8,11,0,0.0,0,0,13,1,53.97,0,30.84,37.09,-13.960000000000008,0.0877,0
CC-13255,64,Standard,98,33545,4115,0.1509,0.0329,312,3744,1.0142,119,2,1,124.99,2,0,9,0,65.52,0,37.44,92.29,60.77999999999997,0.8147,1
CC-13256,66,Gold,58,35866,9188,0.1081,-0.1773,499,5988,0.7822,8,7,0,0.0,0,0,18,1,119.76,95,89.82,51.38,73.56,0.1383,0
CC-13257,24,Standard,25,38264,5531,0.0558,-0.1803,155,1860,1.1386,8,6,0,0.0,1,0,10,0,32.55,0,18.6,93.57,-79.61999999999999,0.0491,0
CC-13258,53,Standard,19,41308,6872,0.1034,-0.1469,357,4284,0.9563,8,10,0,0.0,2,1,6,0,74.97,0,42.84,65.46,-33.33,0.1498,0
CC-13259,44,Platinum,82,122850,41344,0.0839,0.0928,1744,20928,0.8157,8,21,0,0.0,0,0,12,0,470.88,295,460.42,43.22,262.24,0.0735,1
CC-13260,56,Standard,40,48024,7732,0.0677,-0.009,263,3156,1.1571,8,9,0,0.0,1,0,11,0,55.23,0,31.56,71.23,-47.56000000000001,0.0463,0
CC-13261,71,Gold,74,63153,13271,0.1173,0.1103,782,9384,1.1453,27,12,2,313.34,2,0,10,0,187.68,95,140.76,88.8,366.46,0.1752,0
CC-13262,61,Standard,85,31778,4066,0.1155,0.1304,236,2832,1.0144,119,1,0,0.0,1,1,14,1,49.56,0,28.32,79.27,-58.03,0.9303,1
CC-13263,30,Standard,32,37412,4803,0.1322,-0.1289,319,3828,1.4651,8,8,2,127.81,0,0,13,0,66.99,0,38.28,56.19,100.33000000000001,0.06,0
CC-13264,56,Platinum,60,117115,33538,0.0598,-0.0152,1008,12096,1.348,8,11,3,403.69,2,0,9,1,272.16,295,266.11,88.92,615.8200000000002,0.2048,0
CC-13265,40,Standard,100,68859,10499,0.0711,-0.0219,375,4500,1.2506,8,9,1,150.25,4,0,12,0,78.75,0,45.0,124.09,59.91,0.055,0
CC-13266,61,Gold,80,117989,32965,0.0583,-0.0692,966,11592,1.7199,8,18,0,0.0,0,1,11,0,231.84,95,173.88,90.94,62.02000000000004,0.0428,0
CC-13267,65,Gold,24,49522,12927,0.0631,-0.1002,410,4920,0.9061,119,8,0,0.0,5,1,15,0,98.4,95,73.8,141.61,-22.01000000000002,0.8855,1
CC-13268,64,Gold,110,43991,11327,0.0775,0.1577,441,5292,0.8106,8,10,0,0.0,1,0,9,0,105.84,95,79.38,75.82,45.640000000000015,0.0767,0
CC-13269,31,Gold,19,83177,22296,0.0581,-0.0122,651,7812,1.2081,8,13,0,0.0,0,0,12,1,156.24,95,117.18,37.87,96.19,0.0864,0
CC-13270,32,Standard,17,66505,9335,0.0891,-0.018,418,5016,0.8742,8,8,0,0.0,2,0,10,0,87.78,0,50.16,73.98,-36.36,0.0736,1
CC-13271,38,Standard,116,52493,7439,0.0811,-0.1404,303,3636,0.9536,27,7,0,0.0,1,0,11,0,63.63,0,36.36,95.43,-68.16000000000003,0.1093,0
CC-13272,50,Gold,50,84301,19509,0.1062,0.0813,1041,12492,0.6542,8,14,0,0.0,5,0,15,0,249.84,95,187.38,167.51,-10.049999999999955,0.1236,1
CC-13273,64,Gold,34,75308,20424,0.081,-0.1708,831,9972,1.132,8,11,0,0.0,2,0,15,0,199.44,95,149.58,88.01,56.849999999999966,0.0448,0
CC-13274,68,Platinum,79,177700,53777,0.1137,0.0482,3074,36888,0.5087,8,40,0,0.0,0,1,9,1,829.98,295,811.54,92.72,220.72000000000003,0.4926,0
CC-13275,57,Platinum,87,146229,41210,0.0752,0.0523,1558,18696,0.9211,8,21,0,0.0,1,0,13,0,420.66,295,411.31,69.69,234.66000000000008,0.0614,0
CC-13276,40,Platinum,115,200611,72915,0.0678,-0.0819,2484,29808,0.9454,8,35,0,0.0,1,0,17,1,670.68,295,655.78,107.13,202.76999999999998,0.1073,0
CC-13277,45,Gold,42,49136,14457,0.0352,0.0276,256,3072,0.8192,27,4,1,102.43,0,0,12,0,61.44,95,46.08,71.56,141.23000000000002,0.1914,1
CC-13278,32,Standard,99,49766,7791,0.0513,0.0079,201,2412,0.4228,8,4,0,0.0,4,0,13,0,42.21,0,24.12,96.73,-78.64000000000001,0.1258,1
CC-13279,41,Platinum,59,120284,46863,0.0586,-0.0259,1380,16560,0.4206,8,23,1,552.76,0,0,25,0,372.6,295,364.32,39.69,816.3500000000001,0.1991,0
CC-13280,45,Gold,60,93803,25071,0.0421,-0.0181,530,6360,0.7261,27,12,0,0.0,1,0,18,0,127.2,95,95.4,108.79,18.00999999999999,0.1386,0
CC-13281,31,Standard,93,47822,7165,0.0975,-0.0107,351,4212,1.1117,8,5,1,140.61,2,1,16,1,73.71,0,42.12,83.31,88.88999999999999,0.2504,0
CC-13282,29,Platinum,101,157838,60069,0.1175,-0.0005,3546,42552,1.0367,27,32,0,0.0,2,1,9,0,957.42,295,936.14,65.84,250.44000000000005,0.2095,1
CC-13283,70,Platinum,18,174215,68880,0.0454,-0.011,1570,18840,0.9451,27,24,2,629.44,3,0,12,0,423.9,295,414.48,84.69,849.1700000000001,0.2276,0
CC-13284,45,Gold,30,114533,25480,0.1182,-0.1856,1513,18156,0.6846,8,24,0,0.0,2,1,17,0,363.12,95,272.34,96.79,88.99000000000001,0.235,0
CC-13285,55,Standard,100,66956,9385,0.0585,-0.0428,276,3312,1.0523,27,2,1,110.51,2,0,6,1,57.96,0,33.12,78.71,56.640000000000015,0.2705,0
CC-13286,52,Standard,113,45177,6027,0.1162,0.0197,352,4224,0.4103,8,9,0,0.0,4,0,11,0,73.92,0,42.24,140.25,-108.57000000000001,0.1312,0
CC-13287,69,Platinum,3,121017,41545,0.0994,-0.0054,2075,24900,0.231,8,34,1,831.22,5,0,11,0,560.25,295,547.8,163.06,975.6100000000001,0.3182,0
CC-13288,34,Platinum,43,97096,39217,0.1036,0.1231,2042,24504,0.8771,27,27,0,0.0,0,0,13,0,551.34,295,539.09,56.76,250.49,0.1241,0
CC-13289,21,Standard,50,49892,7020,0.0578,0.073,204,2448,0.7862,27,4,0,0.0,1,1,7,1,42.84,0,24.48,91.74,-73.38,0.4764,1
CC-13290,37,Standard,33,54392,7749,0.0758,-0.1506,295,3540,1.254,8,9,0,0.0,1,0,11,1,61.95,0,35.4,93.5,-66.95,0.0814,1
CC-13291,45,Platinum,38,92804,37163,0.044,-0.045,822,9864,0.9974,8,14,0,0.0,1,1,11,0,221.94,295,217.01,78.4,221.5300000000001,0.1281,0
CC-13292,28,Standard,110,57877,8734,0.0797,-0.0667,350,4200,1.4452,8,7,0,0.0,2,2,16,0,73.5,0,42.0,80.58,-49.08,0.1252,0
CC-13293,25,Gold,35,82846,21005,0.1107,-0.0207,1169,14028,0.7855,27,14,0,0.0,0,0,11,0,280.56,95,210.42,80.47,84.67000000000002,0.1467,0
CC-13294,25,Black,35,192092,98916,0.1032,-0.0204,5128,61536,1.096,119,62,1,2054.73,1,0,15,0,1538.4,495,1846.08,53.05,2189.0,0.7828,0
CC-13295,61,Standard,105,35456,5298,0.1085,0.0717,289,3468,0.8743,8,10,0,0.0,2,0,9,1,60.69,0,34.68,69.96,-43.94999999999999,0.1375,0
CC-13296,55,Gold,84,64956,17418,0.0767,0.0066,671,8052,1.3645,8,8,0,0.0,1,1,11,0,161.04,95,120.78,57.02,78.23999999999995,0.0729,0
CC-13297,39,Standard,25,34588,4328,0.1467,0.1646,319,3828,0.8888,27,9,1,127.8,2,0,15,0,66.99,0,38.28,84.08,72.42999999999999,0.1683,0
CC-13298,43,Standard,62,51411,6720,0.0962,0.0162,325,3900,1.2063,8,5,0,0.0,4,0,11,0,68.25,0,39.0,112.89,-83.63999999999999,0.0422,0
CC-13299,29,Platinum,89,170233,57302,0.0576,-0.1446,1658,19896,0.6267,8,31,2,664.36,3,1,12,0,447.66,295,437.71,99.07,870.24,0.4411,0
CC-13300,50,Standard,81,64115,9597,0.1184,-0.0901,571,6852,0.8254,8,7,0,0.0,1,0,6,1,119.91,0,68.52,55.84,-4.450000000000003,0.1573,1
CC-13301,70,Black,92,231124,100000,0.0747,0.0706,3754,45048,0.9248,8,47,0,0.0,4,0,19,0,1126.2,495,1351.44,120.25,149.51,0.0544,0
CC-13302,36,Gold,32,92287,27415,0.037,-0.2621,510,6120,1.329,119,6,0,0.0,1,0,9,0,122.4,95,91.8,79.0,46.599999999999994,0.6529,0
CC-13303,53,Standard,91,37720,6452,0.0484,-0.2219,157,1884,0.2908,119,6,1,62.86,1,1,14,0,32.97,0,18.84,102.93,-25.940000000000012,0.9675,1
CC-13304,22,Standard,47,45226,6283,0.1058,-0.0184,334,4008,0.8502,8,12,1,133.8,1,1,9,0,70.14,0,40.08,105.75,58.110000000000014,0.2228,0
CC-13305,34,Standard,82,28345,5040,0.0825,0.1226,209,2508,0.8401,119,5,0,0.0,2,0,9,0,43.89,0,25.08,84.98,-66.17,0.7978,1
CC-13306,66,Standard,41,32364,5222,0.0625,0.1761,164,1968,0.3269,8,4,0,0.0,2,0,10,0,34.44,0,19.68,122.69,-107.93,0.1575,0
CC-13307,21,Standard,114,54034,7758,0.1134,-0.0526,442,5304,0.8108,27,7,2,177.08,1,0,13,0,92.82,0,53.04,78.53,138.32999999999998,0.2484,0
CC-13308,46,Standard,47,28311,4589,0.1041,0.1391,240,2880,0.4878,8,9,0,0.0,1,0,6,0,50.4,0,28.8,100.43,-78.83000000000001,0.1347,1
CC-13309,45,Gold,80,98065,19775,0.1402,-0.0092,1393,16716,0.2508,27,12,0,0.0,0,0,7,0,334.32,95,250.74,35.38,143.2,0.3745,1
CC-13310,36,Gold,83,70631,15158,0.1006,-0.2497,766,9192,0.8713,8,10,0,0.0,4,1,13,0,183.84,95,137.88,99.95,41.01000000000005,0.1427,0
CC-13311,35,Gold,14,44082,12473,0.0898,-0.0212,563,6756,0.8612,8,5,2,225.45,3,0,13,0,135.12,95,101.34,105.48,248.75,0.1456,0
CC-13312,46,Gold,95,31055,8215,0.0942,-0.1128,389,4668,0.8765,119,8,0,0.0,1,0,12,0,93.36,95,70.02,73.73,44.610000000000014,0.7762,1
CC-13313,67,Standard,34,61463,8718,0.0708,0.1177,310,3720,1.0259,8,11,0,0.0,3,1,12,0,65.1,0,37.2,107.76,-79.86000000000001,0.1213,0
CC-13314,64,Standard,58,25000,3750,0.0716,-0.0239,135,1620,0.6862,119,9,0,0.0,1,0,13,0,28.35,0,16.2,65.87,-53.720000000000006,0.8262,1
CC-13315,36,Gold,26,83632,24296,0.067,-0.2117,818,9816,1.4873,8,13,0,0.0,3,0,10,1,196.32,95,147.24,114.52,29.560000000000002,0.0589,0
CC-13316,34,Gold,118,92521,24347,0.0392,-0.245,480,5760,0.94,8,3,0,0.0,1,0,14,0,115.2,95,86.4,94.35,29.44999999999999,0.0572,0
CC-13317,49,Standard,15,30226,4349,0.0732,-0.0231,160,1920,1.3359,27,2,0,0.0,0,0,10,1,33.6,0,19.2,43.09,-28.690000000000005,0.1353,0
CC-13318,44,Platinum,22,120626,35807,0.0979,-0.383,1762,21144,0.446,8,22,0,0.0,1,1,11,0,475.74,295,465.17,82.8,222.76999999999998,0.3381,1
CC-13319,67,Platinum,81,156758,50338,0.0565,-0.0977,1429,17148,0.6996,8,30,0,0.0,1,0,16,1,385.83,295,377.26,64.2,239.36999999999995,0.2097,1
CC-13320,35,Gold,58,91232,27171,0.0418,0.0147,571,6852,1.1559,8,13,0,0.0,2,0,9,1,137.04,95,102.78,118.19,11.069999999999993,0.0955,0
CC-13321,39,Standard,55,39818,5823,0.0871,-0.1786,255,3060,0.882,8,3,0,0.0,0,0,12,0,53.55,0,30.6,89.51,-66.56000000000002,0.0681,0
CC-13322,28,Platinum,70,148291,51317,0.1062,0.1291,2738,32856,0.628,8,38,0,0.0,1,0,15,0,739.26,295,722.83,92.68,218.75,0.1264,0
CC-13323,54,Gold,56,82827,20695,0.1062,0.1587,1104,13248,0.3984,8,19,0,0.0,2,0,19,0,264.96,95,198.72,75.01,86.22999999999996,0.1633,0
CC-13324,22,Platinum,36,106035,42814,0.0773,-0.1725,1664,19968,1.17,8,25,0,0.0,0,2,22,1,449.28,295,439.3,92.12,212.8599999999999,0.3075,0
CC-13325,47,Platinum,30,182017,66354,0.0798,-0.0647,2661,31932,1.1455,8,40,0,0.0,0,0,13,0,718.47,295,702.5,79.37,231.60000000000002,0.0457,0
CC-13326,30,Platinum,52,147259,55533,0.07,0.1292,1953,23436,1.023,119,29,0,0.0,0,0,17,0,527.31,295,515.59,41.16,265.55999999999995,0.7201,0
CC-13327,55,Gold,4,45856,10956,0.0576,-0.0202,317,3804,0.8012,8,8,1,127.02,0,1,14,0,76.08,95,57.06,69.85,171.18999999999997,0.2253,0
CC-13328,43,Standard,113,50868,6192,0.0704,-0.2292,219,2628,0.6161,8,3,0,0.0,1,1,11,1,45.99,0,26.28,87.1,-67.38999999999999,0.3498,1
CC-13329,69,Gold,96,71920,21079,0.0877,-0.0415,929,11148,0.9341,8,15,2,372.1,0,0,11,0,222.96,95,167.22,70.53,452.31000000000006,0.1285,0
CC-13330,28,Gold,28,78849,23253,0.065,-0.1479,760,9120,0.5554,8,13,1,304.23,4,1,14,0,182.4,95,136.8,127.11,317.71999999999997,0.3747,0
CC-13331,48,Gold,53,85174,25119,0.0871,0.1462,1099,13188,0.7245,8,14,0,0.0,0,1,15,1,263.76,95,197.82,39.17,121.76999999999998,0.305,1
CC-13332,43,Standard,49,36079,6372,0.0903,0.0709,289,3468,1.3284,8,5,0,0.0,1,1,10,0,60.69,0,34.68,61.77,-35.760000000000005,0.0804,0
CC-13333,24,Standard,28,65284,11027,0.0545,-0.0671,302,3624,0.3947,27,8,0,0.0,2,0,15,0,63.42,0,36.24,120.94,-93.76,0.2297,1
CC-13334,34,Platinum,86,87733,32973,0.0802,0.0013,1329,15948,1.1533,27,17,0,0.0,4,0,10,0,358.83,295,350.86,141.29,161.67999999999995,0.0853,0
CC-13335,62,Gold,108,86204,24520,0.066,-0.2162,813,9756,1.3983,8,10,0,0.0,2,0,8,0,195.12,95,146.34,98.96,44.81999999999999,0.0321,0
CC-13336,49,Platinum,94,153347,55830,0.0757,-0.1331,2125,25500,1.1949,8,27,0,0.0,1,1,12,1,573.75,295,561.0,85.09,222.65999999999997,0.1751,0
CC-13337,21,Platinum,86,141442,42264,0.1041,0.213,2211,26532,1.0695,8,35,1,885.58,3,0,13,0,596.97,295,583.7,97.93,1095.92,0.0716,0
CC-13338,24,Gold,77,80941,19354,0.1233,-0.012,1199,14388,0.8109,8,24,0,0.0,0,1,10,0,287.76,95,215.82,54.4,112.54000000000002,0.1636,1
CC-13339,52,Gold,76,76988,22875,0.0879,0.1195,1010,12120,0.7562,27,13,0,0.0,2,0,9,0,242.4,95,181.8,72.78,82.81999999999996,0.1534,0
CC-13340,53,Platinum,63,111888,36828,0.1272,0.0148,2355,28260,0.2756,27,32,0,0.0,2,1,14,0,635.85,295,621.72,120.71,188.41999999999996,0.5428,1
CC-13341,69,Gold,25,67555,19373,0.0367,0.1771,357,4284,0.9611,8,11,0,0.0,0,0,17,0,85.68,95,64.26,74.36,42.06,0.0563,0
CC-13342,46,Gold,39,109619,22945,0.0608,-0.3198,701,8412,0.8293,27,18,0,0.0,1,0,13,0,168.24,95,126.18,66.13,70.93,0.133,0
CC-13343,37,Standard,43,40030,5606,0.0554,-0.0482,156,1872,0.7406,27,7,0,0.0,0,1,8,0,32.76,0,18.72,77.76,-63.720000000000006,0.3131,0
CC-13344,59,Gold,54,130308,30634,0.0646,0.2267,994,11928,0.944,8,11,0,0.0,0,1,11,0,238.56,95,178.92,86.15,68.49000000000001,0.1364,0
CC-13345,43,Gold,85,99214,20354,0.0913,0.1234,934,11208,0.9687,8,15,0,0.0,1,0,13,1,224.16,95,168.12,92.06,58.97999999999996,0.114,0
CC-13346,52,Standard,111,25000,3178,0.119,0.1788,190,2280,0.7593,27,4,0,0.0,1,0,16,1,39.9,0,22.8,66.73,-49.63,0.2437,0
CC-13347,35,Standard,84,54936,7229,0.1007,-0.021,366,4392,1.4339,8,7,2,146.53,1,1,6,0,76.86,0,43.92,63.08,116.38999999999999,0.1475,0
CC-13348,33,Standard,51,44401,7560,0.1092,-0.1006,415,4980,1.1692,27,5,0,0.0,2,1,7,1,87.15,0,49.8,71.43,-34.08,0.33,0
