customer_id,card_tier,LIMIT_BAL,avg_monthly_spend,predicted_churn_prob,rfm_segment,baseline_ltv,recommended_offer,offer_cost,expected_net_roi,roi_density
CC-12027,Standard,20000.0,18761.0,0.16511768,Dormant / Lost,15358.42,No Offer (Low Risk),0.0,0.0,0.0
CC-12028,Black,460000.0,29299.83,0.08123461,Dormant / Lost,37598.45,No Offer (Low Risk),0.0,0.0,0.0
CC-12029,Gold,80000.0,54720.5,0.34522974,At-Risk High Value,32099.0,Fee Waiver,95.0,32522.77,342.3449
CC-12030,Standard,50000.0,42077.67,0.53855354,At-Risk High Value,13224.94,Fee Waiver,50.0,15997.21,319.9441
CC-12031,Standard,50000.0,36476.0,0.19080192,Loyal High Spenders,34898.94,No Offer (Low Risk),0.0,0.0,0.0
CC-12032,Platinum,240000.0,0.0,0.25465095,Dormant / Lost,634.43,No Offer (Budget Exceeded),120.0,332.77,2.7731
CC-12033,Black,360000.0,3340.5,0.10799516,Need Attention,9394.16,No Offer (Low Risk),0.0,0.0,0.0
CC-12034,Platinum,150000.0,26429.5,0.03544729,Loyal High Spenders,55709.86,No Offer (Low Risk),0.0,0.0,0.0
CC-12035,Standard,20000.0,9481.67,0.18708938,Loyal High Spenders,12218.95,No Offer (Low Risk),0.0,0.0,0.0
CC-12036,Standard,30000.0,2646.0,0.7261023,Dormant / Lost,466.84,No Offer (Budget Exceeded),50.0,508.57,10.1714
CC-12037,Platinum,200000.0,8123.0,0.121681474,Need Attention,4403.03,No Offer (Low Risk),0.0,0.0,0.0
CC-12038,Gold,80000.0,6261.33,0.05011619,Need Attention,14486.11,No Offer (Low Risk),0.0,0.0,0.0
CC-12039,Platinum,260000.0,127452.33,0.04099328,Loyal High Spenders,280327.33,No Offer (Low Risk),0.0,0.0,0.0
CC-12040,Standard,20000.0,9457.5,0.7533515,Dormant / Lost,1900.38,No Offer (Budget Exceeded),50.0,2070.16,41.4032
CC-12041,Platinum,240000.0,130152.33,0.04618621,Loyal High Spenders,234112.3,No Offer (Low Risk),0.0,0.0,0.0
CC-12042,Gold,120000.0,28866.33,0.4954121,Dormant / Lost,11164.87,No Offer (Budget Exceeded),95.0,13055.56,137.4269
CC-12043,Standard,20000.0,13690.83,0.15686984,Need Attention,15500.46,No Offer (Low Risk),0.0,0.0,0.0
CC-12044,Standard,20000.0,9171.67,0.34812692,Need Attention,4237.53,No Offer (Budget Exceeded),50.0,4272.3,85.446
CC-12045,Black,430000.0,7699.83,0.12731104,Need Attention,6022.5,No Offer (Low Risk),0.0,0.0,0.0
CC-12046,Gold,80000.0,50164.5,0.10022193,Loyal High Spenders,83826.13,No Offer (Low Risk),0.0,0.0,0.0
CC-12047,Standard,50000.0,35531.5,0.13501757,Loyal High Spenders,40940.56,No Offer (Low Risk),0.0,0.0,0.0
CC-12048,Gold,140000.0,50426.5,0.13929342,Loyal High Spenders,48416.83,No Offer (Low Risk),0.0,0.0,0.0
CC-12049,Standard,50000.0,50799.83,0.37668326,At-Risk High Value,22343.75,Fee Waiver,50.0,23547.12,470.9423
CC-12050,Standard,50000.0,42820.5,0.109512255,Loyal High Spenders,44622.74,No Offer (Low Risk),0.0,0.0,0.0
CC-12051,Gold,80000.0,4172.33,0.06918128,Need Attention,9269.94,No Offer (Low Risk),0.0,0.0,0.0
CC-12052,Standard,50000.0,19204.33,0.597991,Dormant / Lost,4945.24,No Offer (Budget Exceeded),50.0,6164.69,123.2938
CC-12053,Gold,80000.0,42154.17,0.0952832,Loyal High Spenders,49904.19,No Offer (Low Risk),0.0,0.0,0.0
CC-12054,Standard,50000.0,40866.33,0.5551209,At-Risk High Value,13349.73,Fee Waiver,50.0,16317.96,326.3591
CC-12055,Gold,80000.0,680.17,0.29467273,Dormant / Lost,166.75,No Offer (Budget Exceeded),95.0,62.23,0.6551
CC-12056,Black,360000.0,7156.17,0.07104268,Need Attention,7622.31,No Offer (Low Risk),0.0,0.0,0.0
CC-12057,Standard,60000.0,59903.67,0.14561848,At-Risk High Value,51576.21,No Offer (Low Risk),0.0,0.0,0.0
CC-12058,Platinum,290000.0,42033.5,0.07007172,Loyal High Spenders,24911.9,No Offer (Low Risk),0.0,0.0,0.0
CC-12059,Standard,50000.0,38779.17,0.12658143,Loyal High Spenders,42310.97,No Offer (Low Risk),0.0,0.0,0.0
CC-12060,Black,360000.0,50606.0,0.04668202,Loyal High Spenders,342762.94,No Offer (Low Risk),0.0,0.0,0.0
CC-12061,Black,440000.0,1478.83,0.13091193,Need Attention,2695.66,No Offer (Low Risk),0.0,0.0,0.0
CC-12062,Black,500000.0,87883.67,0.11523497,At-Risk High Value,51399.83,No Offer (Low Risk),0.0,0.0,0.0
CC-12063,Platinum,240000.0,0.0,0.311354,Dormant / Lost,546.97,No Offer (Budget Exceeded),120.0,308.03,2.5669
CC-12064,Gold,100000.0,27530.5,0.040678047,Loyal High Spenders,39366.7,No Offer (Low Risk),0.0,0.0,0.0
CC-12065,Platinum,200000.0,1487.0,0.45140243,Dormant / Lost,578.22,No Offer (Budget Exceeded),120.0,402.76,3.3563
CC-12066,Platinum,260000.0,3303.33,0.19256808,Dormant / Lost,1716.87,No Offer (Low Risk),0.0,0.0,0.0
CC-12067,Standard,70000.0,56281.83,0.74419415,At-Risk High Value,13365.94,Fee Waiver,50.0,15208.15,304.1629
CC-12068,Standard,20000.0,19475.5,0.2824135,Loyal High Spenders,9635.62,Fee Waiver,50.0,8845.38,176.9076
CC-12069,Platinum,180000.0,100607.33,0.38762718,At-Risk High Value,64849.01,Fee Waiver,295.0,69036.01,234.0204
CC-12070,Gold,80000.0,25970.17,0.09035494,Need Attention,52963.85,No Offer (Low Risk),0.0,0.0,0.0
CC-12071,Gold,140000.0,102234.5,0.1988503,Loyal High Spenders,106281.0,No Offer (Low Risk),0.0,0.0,0.0
CC-12072,Standard,50000.0,11855.0,0.27314606,Need Attention,11819.37,Fee Waiver,50.0,10678.31,213.5662
CC-12073,Gold,120000.0,75805.5,0.7773521,At-Risk High Value,29294.84,Fee Waiver,95.0,30752.35,323.7089
CC-12074,Black,320000.0,116223.83,0.053254295,Loyal High Spenders,325692.54,No Offer (Low Risk),0.0,0.0,0.0
CC-12075,Standard,70000.0,8303.17,0.23537461,Need Attention,3843.46,No Offer (Budget Exceeded),1494.57,714.18,0.4778
CC-12076,Gold,120000.0,607.17,0.26994535,Need Attention,465.34,No Offer (Budget Exceeded),95.0,324.84,3.4194
CC-12077,Platinum,150000.0,95965.17,0.07653734,Loyal High Spenders,152446.33,No Offer (Low Risk),0.0,0.0,0.0
CC-12078,Platinum,230000.0,1627.67,0.14725195,Dormant / Lost,1583.36,No Offer (Low Risk),0.0,0.0,0.0
CC-12079,Standard,30000.0,22151.0,0.654148,Dormant / Lost,5463.24,No Offer (Budget Exceeded),50.0,7011.67,140.2334
CC-12080,Platinum,290000.0,87289.67,0.022246365,Loyal High Spenders,122248.95,No Offer (Low Risk),0.0,0.0,0.0
CC-12081,Standard,50000.0,797.0,0.20648779,Need Attention,2722.16,No Offer (Low Risk),0.0,0.0,0.0
CC-12082,Black,360000.0,11774.17,0.041997578,Need Attention,31931.11,No Offer (Low Risk),0.0,0.0,0.0
CC-12083,Platinum,160000.0,1683.5,0.15828817,Need Attention,3620.26,No Offer (Low Risk),0.0,0.0,0.0
CC-12084,Standard,30000.0,5787.33,0.7119814,Dormant / Lost,573.14,No Offer (Budget Exceeded),50.0,662.5,13.25
CC-12085,Standard,60000.0,24981.5,0.25898784,Loyal High Spenders,12614.83,Fee Waiver,50.0,11089.02,221.7804
CC-12086,Black,420000.0,211487.83,0.094789855,Champions / Whales,341413.57,No Offer (Low Risk),0.0,0.0,0.0
CC-12087,Standard,50000.0,37647.67,0.1627975,At-Risk High Value,38275.59,No Offer (Low Risk),0.0,0.0,0.0
CC-12088,Black,360000.0,0.0,0.36675018,Dormant / Lost,910.55,No Offer (Budget Exceeded),120.0,642.45,5.3537
CC-12089,Platinum,250000.0,49898.5,0.046598814,Loyal High Spenders,100941.27,No Offer (Low Risk),0.0,0.0,0.0
CC-12090,Platinum,160000.0,92462.83,0.3452059,At-Risk High Value,52357.82,Fee Waiver,295.0,52907.33,179.3469
CC-12091,Standard,50000.0,53464.5,0.39304656,At-Risk High Value,22207.92,Fee Waiver,50.0,23832.54,476.6507
CC-12092,Platinum,160000.0,7502.17,0.08607055,Dormant / Lost,4837.95,No Offer (Low Risk),0.0,0.0,0.0
CC-12093,Platinum,220000.0,5554.67,0.11218018,Dormant / Lost,7971.34,No Offer (Low Risk),0.0,0.0,0.0
CC-12094,Standard,70000.0,27437.0,0.757558,Dormant / Lost,6259.67,No Offer (Budget Exceeded),50.0,6861.54,137.2308
CC-12095,Standard,50000.0,11694.67,0.13531834,Loyal High Spenders,9616.08,No Offer (Low Risk),0.0,0.0,0.0
CC-12096,Gold,120000.0,34214.67,0.05484744,Loyal High Spenders,43301.72,No Offer (Low Risk),0.0,0.0,0.0
CC-12097,Standard,50000.0,33762.67,0.5405528,At-Risk High Value,14697.59,Fee Waiver,50.0,17807.02,356.1403
CC-12098,Platinum,210000.0,130686.17,0.059600823,At-Risk High Value,224202.85,No Offer (Low Risk),0.0,0.0,0.0
CC-12099,Gold,120000.0,6831.33,0.30664003,Need Attention,1231.36,No Offer (Budget Exceeded),95.0,1088.8,11.4611
CC-12100,Platinum,260000.0,134963.33,0.04505744,Champions / Whales,257420.65,No Offer (Low Risk),0.0,0.0,0.0
CC-12101,Gold,120000.0,42052.5,0.5333557,At-Risk High Value,15119.7,Fee Waiver,95.0,18189.56,191.469
CC-12102,Platinum,250000.0,175.0,0.18704993,Dormant / Lost,838.7,No Offer (Low Risk),0.0,0.0,0.0
CC-12103,Standard,30000.0,22424.0,0.24347325,Loyal High Spenders,17511.17,No Offer (Budget Exceeded),120.0,12106.08,100.884
CC-12104,Standard,50000.0,10337.33,0.07264056,Dormant / Lost,1506.71,No Offer (Low Risk),0.0,0.0,0.0
CC-12105,Standard,70000.0,15015.17,0.21878096,Loyal High Spenders,10284.37,No Offer (Budget Exceeded),50.0,8232.76,164.6552
CC-12106,Platinum,200000.0,121309.33,0.04327965,Champions / Whales,305146.19,No Offer (Low Risk),0.0,0.0,0.0
CC-12107,Gold,100000.0,49932.5,0.07352634,Loyal High Spenders,67377.38,No Offer (Low Risk),0.0,0.0,0.0
CC-12108,Platinum,200000.0,4670.0,0.09932862,Need Attention,3337.7,No Offer (Low Risk),0.0,0.0,0.0
CC-12109,Platinum,280000.0,2867.83,0.08937781,Need Attention,5504.24,No Offer (Low Risk),0.0,0.0,0.0
CC-12110,Black,420000.0,13243.83,0.054152563,Need Attention,13196.41,No Offer (Low Risk),0.0,0.0,0.0
CC-12111,Black,400000.0,20810.33,0.046067473,Need Attention,63766.69,No Offer (Low Risk),0.0,0.0,0.0
CC-12112,Platinum,180000.0,21421.0,0.032556508,Loyal High Spenders,55744.45,No Offer (Low Risk),0.0,0.0,0.0
CC-12113,Black,340000.0,178358.5,0.05964507,At-Risk High Value,342559.53,No Offer (Low Risk),0.0,0.0,0.0
CC-12114,Black,500000.0,14694.83,0.06510758,Need Attention,13375.4,No Offer (Low Risk),0.0,0.0,0.0
CC-12115,Black,420000.0,17481.83,0.116147995,Dormant / Lost,16883.15,No Offer (Low Risk),0.0,0.0,0.0
CC-12116,Platinum,180000.0,2126.17,0.088050194,Need Attention,12830.4,No Offer (Low Risk),0.0,0.0,0.0
CC-12117,Gold,120000.0,95090.0,0.12993413,Loyal High Spenders,99343.58,No Offer (Low Risk),0.0,0.0,0.0
CC-12118,Standard,50000.0,32882.17,0.23224136,At-Risk High Value,29034.52,Fee Waiver,50.0,24127.26,482.5451
CC-12119,Platinum,150000.0,35223.17,0.040288985,Loyal High Spenders,70918.54,No Offer (Low Risk),0.0,0.0,0.0
CC-12120,Standard,20000.0,11078.5,0.445624,Dormant / Lost,4028.1,No Offer (Budget Exceeded),50.0,4508.23,90.1646
CC-12121,Platinum,150000.0,191450.67,0.456928,At-Risk High Value,90511.63,Fee Waiver,295.0,103128.16,349.587
CC-12122,Standard,40000.0,39805.67,0.6012553,At-Risk High Value,12284.04,Fee Waiver,50.0,15414.53,308.2905
CC-12123,Platinum,180000.0,122040.0,0.056909654,Loyal High Spenders,204890.39,No Offer (Low Risk),0.0,0.0,0.0
CC-12124,Gold,120000.0,82172.83,0.6914271,At-Risk High Value,34576.54,Fee Waiver,95.0,45342.65,477.291
CC-12125,Black,420000.0,119389.83,0.041364823,Champions / Whales,302899.82,No Offer (Low Risk),0.0,0.0,0.0
CC-12126,Standard,20000.0,7054.83,0.5187068,Dormant / Lost,2009.93,No Offer (Budget Exceeded),50.0,2356.94,47.1388
CC-12127,Gold,120000.0,31142.17,0.091167584,Dormant / Lost,37466.24,No Offer (Low Risk),0.0,0.0,0.0
CC-12128,Platinum,230000.0,26486.17,0.06041586,Loyal High Spenders,45498.49,No Offer (Low Risk),0.0,0.0,0.0
CC-12129,Standard,50000.0,34351.0,0.19372448,Loyal High Spenders,33841.34,No Offer (Low Risk),0.0,0.0,0.0
CC-12130,Standard,50000.0,35517.33,0.17190623,At-Risk High Value,38247.82,No Offer (Low Risk),0.0,0.0,0.0
CC-12131,Black,320000.0,123448.5,0.04309663,At-Risk High Value,296866.39,No Offer (Low Risk),0.0,0.0,0.0
CC-12132,Standard,70000.0,58073.5,0.62841636,At-Risk High Value,19337.69,Fee Waiver,50.0,24638.18,492.7635
CC-12133,Platinum,280000.0,162546.5,0.039567437,At-Risk High Value,314070.61,No Offer (Low Risk),0.0,0.0,0.0
CC-12134,Platinum,180000.0,66340.33,0.055686966,Loyal High Spenders,116341.85,No Offer (Low Risk),0.0,0.0,0.0
CC-12135,Standard,50000.0,3105.67,0.10396291,Need Attention,211.66,No Offer (Low Risk),0.0,0.0,0.0
CC-12136,Black,340000.0,1902.83,0.12996745,Dormant / Lost,2841.01,No Offer (Low Risk),0.0,0.0,0.0
CC-12137,Platinum,200000.0,16477.33,0.05254979,Loyal High Spenders,60129.61,No Offer (Low Risk),0.0,0.0,0.0
CC-12138,Platinum,180000.0,13064.5,0.09472495,Need Attention,16980.31,No Offer (Low Risk),0.0,0.0,0.0
CC-12139,Standard,50000.0,43195.0,0.11686152,At-Risk High Value,40651.52,No Offer (Low Risk),0.0,0.0,0.0
CC-12140,Gold,120000.0,117707.67,0.10018148,Loyal High Spenders,139425.59,No Offer (Low Risk),0.0,0.0,0.0
CC-12141,Black,360000.0,0.0,0.20763998,Need Attention,1446.5,No Offer (Budget Exceeded),495.0,635.61,1.2841
CC-12142,Platinum,240000.0,419.0,0.24293698,Need Attention,824.38,No Offer (Budget Exceeded),295.0,408.55,1.3849
CC-12143,Standard,70000.0,29627.17,0.6844188,Dormant / Lost,8001.08,Fee Waiver,50.0,10432.98,208.6596
CC-12144,Standard,20000.0,1333.17,0.122672565,Need Attention,-44.91,No Offer (Low Risk),0.0,0.0,0.0
CC-12145,Platinum,190000.0,14003.5,0.38795823,Dormant / Lost,7688.01,No Offer (Budget Exceeded),295.0,7927.34,26.8723
CC-12146,Platinum,200000.0,390.0,0.18903182,Need Attention,1454.86,No Offer (Low Risk),0.0,0.0,0.0
CC-12147,Black,410000.0,3214.0,0.09028393,Need Attention,4365.48,No Offer (Low Risk),0.0,0.0,0.0
CC-12148,Gold,110000.0,33131.83,0.040362336,At-Risk High Value,58481.0,No Offer (Low Risk),0.0,0.0,0.0
CC-12149,Platinum,210000.0,84553.83,0.046947613,At-Risk High Value,161131.71,No Offer (Low Risk),0.0,0.0,0.0
CC-12150,Black,300000.0,34257.17,0.48525196,At-Risk High Value,17618.16,No Offer (Budget Exceeded),495.0,20098.86,40.6038
CC-12151,Black,390000.0,275146.67,0.1520798,Champions / Whales,335509.71,No Offer (Low Risk),0.0,0.0,0.0
CC-12152,Standard,30000.0,19081.0,0.31719097,Loyal High Spenders,13728.7,No Offer (Budget Exceeded),120.0,10709.59,89.2466
CC-12153,Standard,20000.0,3726.0,0.32380903,Need Attention,996.91,No Offer (Low Risk),0.0,0.0,0.0
CC-12154,Standard,70000.0,5081.67,0.16630729,Dormant / Lost,1614.86,No Offer (Low Risk),0.0,0.0,0.0
CC-12155,Standard,70000.0,58332.0,0.58095807,At-Risk High Value,22738.17,Fee Waiver,50.0,28256.79,565.1357
CC-12156,Standard,50000.0,785.67,0.5291431,Need Attention,267.78,No Offer (Budget Exceeded),50.0,272.93,5.4586
CC-12157,Standard,30000.0,27826.0,0.3181247,Dormant / Lost,12698.13,Fee Waiver,50.0,12373.99,247.4798
CC-12158,Gold,130000.0,39138.67,0.3830859,At-Risk High Value,18453.16,Fee Waiver,95.0,19534.8,205.6295
CC-12159,Gold,130000.0,999.0,0.24471466,Need Attention,949.31,No Offer (Budget Exceeded),95.0,718.36,7.5617
CC-12160,Standard,20000.0,0.0,0.5029086,Dormant / Lost,-116.1,No Offer (Low Risk),0.0,0.0,0.0
CC-12161,Standard,30000.0,1037.83,0.32991067,Dormant / Lost,81.67,No Offer (Budget Exceeded),50.0,31.28,0.6256
CC-12162,Platinum,170000.0,30178.17,0.04878808,Loyal High Spenders,56200.34,No Offer (Low Risk),0.0,0.0,0.0
CC-12163,Gold,120000.0,57574.83,0.8271699,At-Risk High Value,14065.57,No Offer (Budget Exceeded),95.0,13169.68,138.6282
CC-12164,Standard,50000.0,46012.67,0.6268165,At-Risk High Value,12648.83,Fee Waiver,50.0,16085.73,321.7145
CC-12165,Gold,130000.0,129531.5,0.102417246,Champions / Whales,155758.02,No Offer (Low Risk),0.0,0.0,0.0
CC-12166,Gold,110000.0,44385.0,0.052293975,Loyal High Spenders,77392.42,No Offer (Low Risk),0.0,0.0,0.0
CC-12167,Gold,80000.0,53751.17,0.056144588,At-Risk High Value,82390.24,No Offer (Low Risk),0.0,0.0,0.0
CC-12168,Black,500000.0,38277.83,0.11329629,Loyal High Spenders,52009.06,No Offer (Low Risk),0.0,0.0,0.0
CC-12169,Platinum,180000.0,2771.17,0.10759731,Dormant / Lost,2381.58,No Offer (Low Risk),0.0,0.0,0.0
CC-12170,Gold,120000.0,483.33,0.3585022,Dormant / Lost,117.77,No Offer (Budget Exceeded),95.0,26.72,0.2813
CC-12171,Standard,20000.0,8277.5,0.16593274,Need Attention,10433.05,No Offer (Low Risk),0.0,0.0,0.0
CC-12172,Black,370000.0,10080.67,0.078917585,Need Attention,35007.18,No Offer (Low Risk),0.0,0.0,0.0
CC-12173,Standard,50000.0,31170.5,0.16225442,Loyal High Spenders,37383.96,No Offer (Low Risk),0.0,0.0,0.0
CC-12174,Platinum,150000.0,71144.0,0.056805264,Champions / Whales,148877.4,No Offer (Low Risk),0.0,0.0,0.0
CC-12175,Gold,80000.0,3623.67,0.23049752,Dormant / Lost,794.02,No Offer (Budget Exceeded),95.0,563.43,5.9308
CC-12176,Black,460000.0,11204.0,0.052375883,Dormant / Lost,31306.0,No Offer (Low Risk),0.0,0.0,0.0
CC-12177,Standard,50000.0,47480.0,0.73451847,At-Risk High Value,11396.99,Fee Waiver,50.0,13287.84,265.7567
CC-12178,Gold,80000.0,33213.83,0.07203028,At-Risk High Value,76969.18,No Offer (Low Risk),0.0,0.0,0.0
CC-12179,Platinum,260000.0,76787.17,0.03528468,Champions / Whales,171862.55,No Offer (Low Risk),0.0,0.0,0.0
CC-12180,Black,320000.0,7344.0,0.15699613,Need Attention,5160.7,No Offer (Low Risk),0.0,0.0,0.0
CC-12181,Standard,50000.0,47012.67,0.11978079,Loyal High Spenders,42889.01,No Offer (Low Risk),0.0,0.0,0.0
CC-12182,Black,360000.0,13182.17,0.061786573,Dormant / Lost,12527.99,No Offer (Low Risk),0.0,0.0,0.0
CC-12183,Standard,50000.0,17052.33,0.04286664,Loyal High Spenders,28429.1,No Offer (Low Risk),0.0,0.0,0.0
CC-12184,Platinum,150000.0,4808.5,0.05437571,Dormant / Lost,15181.53,No Offer (Low Risk),0.0,0.0,0.0
CC-12185,Standard,70000.0,64123.5,0.1256604,Loyal High Spenders,62078.99,No Offer (Low Risk),0.0,0.0,0.0
CC-12186,Platinum,150000.0,7757.67,0.08411681,Need Attention,5122.78,No Offer (Low Risk),0.0,0.0,0.0
CC-12187,Standard,50000.0,36537.83,0.16626026,Champions / Whales,36946.29,No Offer (Low Risk),0.0,0.0,0.0
CC-12188,Gold,90000.0,3800.67,0.077787206,Dormant / Lost,15513.6,No Offer (Low Risk),0.0,0.0,0.0
CC-12189,Gold,100000.0,62569.67,0.108294286,At-Risk High Value,68360.88,No Offer (Low Risk),0.0,0.0,0.0
CC-12190,Black,440000.0,5394.0,0.08934822,Need Attention,8905.71,No Offer (Low Risk),0.0,0.0,0.0
CC-12191,Platinum,250000.0,30850.33,0.0869479,Loyal High Spenders,16162.42,No Offer (Low Risk),0.0,0.0,0.0
CC-12192,Standard,10000.0,420.0,0.731089,Dormant / Lost,-98.43,No Offer (Low Risk),0.0,0.0,0.0
CC-12193,Gold,80000.0,56544.33,0.4461911,At-Risk High Value,24504.65,Fee Waiver,95.0,27648.4,291.0358
CC-12194,Platinum,220000.0,289.5,0.3187056,Dormant / Lost,599.59,No Offer (Budget Exceeded),120.0,353.94,2.9495
CC-12195,Standard,40000.0,4313.67,0.23045732,Dormant / Lost,240.3,No Offer (Low Risk),0.0,0.0,0.0
CC-12196,Platinum,150000.0,114978.5,0.60603446,At-Risk High Value,52731.38,Fee Waiver,295.0,66258.25,224.6042
CC-12197,Standard,20000.0,17781.67,0.67319715,Dormant / Lost,4645.56,No Offer (Budget Exceeded),50.0,6006.85,120.137
CC-12198,Platinum,240000.0,117751.83,0.25696966,At-Risk High Value,99509.02,Fee Waiver,295.0,87211.97,295.6338
CC-12199,Platinum,200000.0,154420.67,0.064495675,Champions / Whales,272766.2,No Offer (Low Risk),0.0,0.0,0.0
CC-12200,Standard,50000.0,15210.17,0.11707046,Loyal High Spenders,5868.65,No Offer (Low Risk),0.0,0.0,0.0
CC-12201,Platinum,180000.0,30775.0,0.12613946,Loyal High Spenders,160302.28,No Offer (Low Risk),0.0,0.0,0.0
CC-12202,Standard,50000.0,24739.83,0.46805295,Loyal High Spenders,7857.17,Fee Waiver,50.0,9010.86,180.2172
CC-12203,Standard,20000.0,535.17,0.24921806,Need Attention,552.26,No Offer (Low Risk),0.0,0.0,0.0
CC-12204,Platinum,210000.0,37986.83,0.031457365,Champions / Whales,76667.21,No Offer (Low Risk),0.0,0.0,0.0
CC-12205,Black,500000.0,5235.17,0.07233198,Dormant / Lost,6227.63,No Offer (Low Risk),0.0,0.0,0.0
CC-12206,Platinum,240000.0,1504.67,0.46608308,Dormant / Lost,3470.76,No Offer (Budget Exceeded),295.0,3701.07,12.546
CC-12207,Standard,30000.0,21353.83,0.56150806,Dormant / Lost,5829.72,No Offer (Budget Exceeded),50.0,7125.5,142.51
CC-12208,Platinum,190000.0,5230.83,0.08730305,Dormant / Lost,11289.46,No Offer (Low Risk),0.0,0.0,0.0
CC-12209,Standard,10000.0,6483.33,0.1775199,Need Attention,839.8,No Offer (Low Risk),0.0,0.0,0.0
CC-12210,Black,360000.0,13340.83,0.073305115,Loyal High Spenders,13861.68,No Offer (Low Risk),0.0,0.0,0.0
CC-12211,Gold,80000.0,33744.83,0.08617415,Champions / Whales,55978.18,No Offer (Low Risk),0.0,0.0,0.0
CC-12212,Standard,60000.0,22116.5,0.16915146,Dormant / Lost,14903.02,No Offer (Low Risk),0.0,0.0,0.0
CC-12213,Gold,100000.0,1240.67,0.16227414,Need Attention,455.4,No Offer (Low Risk),0.0,0.0,0.0
CC-12214,Gold,100000.0,1793.5,0.14330626,Need Attention,627.23,No Offer (Low Risk),0.0,0.0,0.0
CC-12215,Standard,10000.0,5643.33,0.27988112,Need Attention,3711.42,No Offer (Budget Exceeded),120.0,2649.38,22.0782
CC-12216,Platinum,180000.0,153167.83,0.09919904,Champions / Whales,235377.34,No Offer (Low Risk),0.0,0.0,0.0
CC-12217,Platinum,280000.0,194715.33,0.83411545,At-Risk High Value,54898.25,Fee Waiver,295.0,50734.59,171.9817
CC-12218,Standard,50000.0,32847.67,0.2086178,At-Risk High Value,31591.92,Fee Waiver,50.0,24710.19,494.2037
CC-12219,Black,380000.0,112066.33,0.028570417,Loyal High Spenders,285693.4,No Offer (Low Risk),0.0,0.0,0.0
CC-12220,Standard,50000.0,21460.33,0.12790897,Dormant / Lost,24640.58,No Offer (Low Risk),0.0,0.0,0.0
CC-12221,Platinum,150000.0,111067.0,0.15613899,Champions / Whales,143612.38,No Offer (Low Risk),0.0,0.0,0.0
CC-12222,Platinum,210000.0,18921.33,0.0628238,Dormant / Lost,60738.66,No Offer (Low Risk),0.0,0.0,0.0
CC-12223,Standard,30000.0,20288.5,0.54888934,Dormant / Lost,8247.4,Fee Waiver,50.0,10023.19,200.4638
CC-12224,Standard,70000.0,52832.33,0.17848973,Loyal High Spenders,52547.47,No Offer (Low Risk),0.0,0.0,0.0
CC-12225,Gold,80000.0,77618.67,0.73628986,At-Risk High Value,22669.7,Fee Waiver,95.0,26313.58,276.985
CC-12226,Standard,50000.0,21315.5,0.15215948,Dormant / Lost,15964.78,No Offer (Low Risk),0.0,0.0,0.0
CC-12227,Black,480000.0,238194.83,0.051786453,Champions / Whales,460713.97,No Offer (Low Risk),0.0,0.0,0.0
CC-12228,Black,500000.0,32779.33,0.027909532,At-Risk High Value,48163.1,No Offer (Low Risk),0.0,0.0,0.0
CC-12229,Platinum,170000.0,13374.67,0.08509854,Dormant / Lost,29351.07,No Offer (Low Risk),0.0,0.0,0.0
CC-12230,Black,330000.0,15191.33,0.06297213,Loyal High Spenders,24850.63,No Offer (Low Risk),0.0,0.0,0.0
CC-12231,Standard,30000.0,23673.83,0.4609263,Loyal High Spenders,7367.97,Fee Waiver,50.0,8397.21,167.9442
CC-12232,Gold,120000.0,351.0,0.33003423,Need Attention,153.62,No Offer (Budget Exceeded),95.0,57.91,0.6096
CC-12233,Gold,80000.0,52371.83,0.093697414,At-Risk High Value,78181.89,No Offer (Low Risk),0.0,0.0,0.0
